dataset_file_name,dataset_google_id,start_year,end_year,n_years_observed,study_duration,organism_count_type,mean_alpha,SITE_ID,phi_var,comp_gamma_var_rate,comp_alpha_var_rate,agg_gamma_var_rate,agg_alpha_var_rate,messages
L3-sbc-sessileInverts-castorani.csv,0BxUZSA1Gn1HZYVp0MXBod2oxczQ,2001,2018,18,17,g dry per m2,12.222222222222221,BULL,1,8.151510453607353e-4,8.151510453607353e-4,0.013730978706611626,0.013730978706611626,NA
L3-sbc-sessileInverts-castorani.csv,0BxUZSA1Gn1HZYVp0MXBod2oxczQ,2001,2018,18,17,g dry per m2,26.555555555555557,CARP,1,7.970990219853751e-4,7.970990219853751e-4,0.012066663769708174,0.012066663769708174,NA
L3-sbc-sessileInverts-castorani.csv,0BxUZSA1Gn1HZYVp0MXBod2oxczQ,2001,2018,18,17,g dry per m2,10.5,GOLB,1,0.005393120800417695,0.005393120800417695,0.11211834912381903,0.11211834912381903,NA
L3-sbc-sessileInverts-castorani.csv,0BxUZSA1Gn1HZYVp0MXBod2oxczQ,2001,2018,18,17,g dry per m2,14.777777777777779,IVEE,1,0.0014134853033805808,0.0014134853033805808,0.03774987506548996,0.03774987506548996,NA
L3-sbc-sessileInverts-castorani.csv,0BxUZSA1Gn1HZYVp0MXBod2oxczQ,2001,2018,18,17,g dry per m2,21.5,MOHK,1,0.009954365445380932,0.009954365445380932,0.06842706959353302,0.06842706959353302,NA
L3-sbc-sessileInverts-castorani.csv,0BxUZSA1Gn1HZYVp0MXBod2oxczQ,2001,2018,18,17,g dry per m2,33,NAPL,1,0.0033767922277843053,0.0033767922277843053,0.011185479805177298,0.011185479805177298,NA
L3-sbc-algae-castorani.csv,0BxUZSA1Gn1HZZWl6d3BMeVNlT0U,2001,2018,18,17,g dry per m2,19.27777777777778,ABUR,1,0.016347834476527084,0.016347834476527084,0.016292805426138895,0.016292805426138895,NA
L3-sbc-algae-castorani.csv,0BxUZSA1Gn1HZZWl6d3BMeVNlT0U,2001,2018,18,17,g dry per m2,11.88888888888889,AHND,NaN,NaN,NaN,NA,NA,NA
L3-sbc-algae-castorani.csv,0BxUZSA1Gn1HZZWl6d3BMeVNlT0U,2001,2018,18,17,g dry per m2,19.666666666666668,AQUE,1,0.007875030444171803,0.007875030444171803,0.015514651529066432,0.015514651529066432,NA
L3-sbc-algae-castorani.csv,0BxUZSA1Gn1HZZWl6d3BMeVNlT0U,2001,2018,18,17,g dry per m2,20,BULL,1,0.009470986719205975,0.009470986719205975,0.008593763202603216,0.008593763202603216,NA
L3-sbc-algae-castorani.csv,0BxUZSA1Gn1HZZWl6d3BMeVNlT0U,2001,2018,18,17,g dry per m2,23.055555555555557,CARP,1,0.00856301402632846,0.00856301402632846,0.03980131205558483,0.03980131205558483,NA
L3-sbc-algae-castorani.csv,0BxUZSA1Gn1HZZWl6d3BMeVNlT0U,2001,2018,18,17,g dry per m2,14.944444444444445,GOLB,1,0.009412330281029307,0.009412330281029307,0.017766247035316596,0.017766247035316596,NA
L3-sbc-algae-castorani.csv,0BxUZSA1Gn1HZZWl6d3BMeVNlT0U,2001,2018,18,17,g dry per m2,17,IVEE,1,0.007155224626437586,0.007155224626437586,0.010264019029409169,0.010264019029409169,NA
L3-sbc-algae-castorani.csv,0BxUZSA1Gn1HZZWl6d3BMeVNlT0U,2001,2018,18,17,g dry per m2,14,MOHK,1,0.004431506299392118,0.004431506299392118,0.005069290557145694,0.005069290557145694,NA
L3-sbc-algae-castorani.csv,0BxUZSA1Gn1HZZWl6d3BMeVNlT0U,2001,2018,18,17,g dry per m2,21.22222222222222,NAPL,1,0.013232040235156804,0.013232040235156804,0.015525616997597707,0.015525616997597707,NA
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,4.0625,BASN,1,0.02553154125256747,0.02553154125256747,0.013314537143833568,0.013314537143833568,NA
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,2.6875,CALI,1,0.017008003479211904,0.017008003479211904,0.027857495590828927,0.027857495590828927,NA
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,3,EAST,1,0.01287673043924874,0.01287673043924874,0.013098497968608742,0.013098497968608742,NA
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,2.625,GRAV,1,0.024226645139033703,0.024226645139033703,0.02478754932344324,0.02478754932344324,NA
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,3.1875,IBPE,1,0.008949365368782733,0.008949365368782733,0.020772138083794356,0.020772138083794356,NA
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,3.0625,RABB,1,0.012068624830770813,0.012068624830770813,0.0307509267455545,0.0307509267455545,NA
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,2.3125,SAND,1,0.00991274663648321,0.00991274663648321,0.017866666666666666,0.017866666666666666,NA
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,2.625,WELL,1,0.009018878016166814,0.009018878016166814,0.01475547009916502,0.01475547009916502,NA
L3-jrn-lizards-hope.csv,0B7o8j0RLpcxiYW10X1djMTBGM0U,1990,2005,16,15,count,3.3125,WEST,1,0.03277477147789347,0.03277477147789347,0.015924604747434713,0.015924604747434713,NA
L3-cdr-plantsABC-compagnoni.csv,1iJEhY82nu9PVw1yVVxjGr7-hO1DnqjQz,1982,2004,23,22,BIOMASS,7.260869565217392,A_12,1,0.009497700704704555,0.009497700704704555,0.005285426508893319,0.005285426508893319,NA
L3-cdr-plantsABC-compagnoni.csv,1iJEhY82nu9PVw1yVVxjGr7-hO1DnqjQz,1982,2004,23,22,BIOMASS,8.91304347826087,A_22,1,0.015800823025679908,0.015800823025679908,0.005293902345921224,0.005293902345921224,NA
L3-cdr-plantsABC-compagnoni.csv,1iJEhY82nu9PVw1yVVxjGr7-hO1DnqjQz,1982,2004,23,22,BIOMASS,7,A_45,1,0.01103273372226033,0.01103273372226033,0.007275620716732684,0.007275620716732684,NA
L3-cdr-plantsABC-compagnoni.csv,1iJEhY82nu9PVw1yVVxjGr7-hO1DnqjQz,1982,2004,23,22,BIOMASS,6.3478260869565215,A_50,1,0.00910380897309541,0.00910380897309541,0.006767181409237688,0.006767181409237688,NA
L3-cdr-plantsABC-compagnoni.csv,1iJEhY82nu9PVw1yVVxjGr7-hO1DnqjQz,1982,2004,23,22,BIOMASS,7.260869565217392,A_53,1,0.00999809711995106,0.00999809711995106,0.013244030448588623,0.013244030448588623,NA
L3-cdr-plantsABC-compagnoni.csv,1iJEhY82nu9PVw1yVVxjGr7-hO1DnqjQz,1982,2004,23,22,BIOMASS,5.086956521739131,A_54,1,0.006182855054791252,0.006182855054791252,0.008922157059344543,0.008922157059344543,NA
L3-cdr-plantsABC-compagnoni.csv,1iJEhY82nu9PVw1yVVxjGr7-hO1DnqjQz,1982,2004,23,22,BIOMASS,8.521739130434783,B_1,1,0.006831651455301884,0.006831651455301884,0.005908661741738916,0.005908661741738916,NA
L3-cdr-plantsABC-compagnoni.csv,1iJEhY82nu9PVw1yVVxjGr7-hO1DnqjQz,1982,2004,23,22,BIOMASS,8.956521739130435,B_11,1,0.006397783647674221,0.006397783647674221,0.0038069574833620103,0.0038069574833620103,NA
L3-cdr-plantsABC-compagnoni.csv,1iJEhY82nu9PVw1yVVxjGr7-hO1DnqjQz,1982,2004,23,22,BIOMASS,9,B_17,1,0.004353844272383987,0.004353844272383987,0.005882549932344691,0.005882549932344691,NA
L3-cdr-plantsABC-compagnoni.csv,1iJEhY82nu9PVw1yVVxjGr7-hO1DnqjQz,1982,2004,23,22,BIOMASS,9.347826086956522,B_33,1,0.008027559261547154,0.008027559261547154,0.004830473417740479,0.004830473417740479,NA
L3-cdr-plantsABC-compagnoni.csv,1iJEhY82nu9PVw1yVVxjGr7-hO1DnqjQz,1982,2004,23,22,BIOMASS,7.6521739130434785,B_34,1,0.008424733015512553,0.008424733015512553,0.007332295351170671,0.007332295351170671,NA
L3-cdr-plantsABC-compagnoni.csv,1iJEhY82nu9PVw1yVVxjGr7-hO1DnqjQz,1982,2004,23,22,BIOMASS,9.08695652173913,B_54,1,0.006609479609546451,0.006609479609546451,0.003403811616308128,0.003403811616308128,NA
L3-cdr-plantsABC-compagnoni.csv,1iJEhY82nu9PVw1yVVxjGr7-hO1DnqjQz,1982,2004,23,22,BIOMASS,11.91304347826087,C_26,1,0.012811683405386177,0.012811683405386177,0.008341139897758636,0.008341139897758636,NA
L3-cdr-plantsABC-compagnoni.csv,1iJEhY82nu9PVw1yVVxjGr7-hO1DnqjQz,1982,2004,23,22,BIOMASS,9.608695652173912,C_39,1,0.01801224615667353,0.01801224615667353,0.01115764947951556,0.01115764947951556,NA
L3-cdr-plantsABC-compagnoni.csv,1iJEhY82nu9PVw1yVVxjGr7-hO1DnqjQz,1982,2004,23,22,BIOMASS,12.130434782608695,C_41,1,0.018631179181431604,0.018631179181431604,0.011123210697602848,0.011123210697602848,NA
L3-cdr-plantsABC-compagnoni.csv,1iJEhY82nu9PVw1yVVxjGr7-hO1DnqjQz,1982,2004,23,22,BIOMASS,14.478260869565217,C_43,1,0.011225989082862915,0.011225989082862915,0.0035778844763696732,0.0035778844763696732,NA
L3-cdr-plantsABC-compagnoni.csv,1iJEhY82nu9PVw1yVVxjGr7-hO1DnqjQz,1982,2004,23,22,BIOMASS,11,C_47,1,0.01804978053982121,0.01804978053982121,0.004445856925963769,0.004445856925963769,NA
L3-cdr-plantsABC-compagnoni.csv,1iJEhY82nu9PVw1yVVxjGr7-hO1DnqjQz,1982,2004,23,22,BIOMASS,9.043478260869565,C_8,1,0.011499988625945022,0.011499988625945022,0.006742712764202744,0.006742712764202744,NA
L3-cdr-plantsD-compagnoni.csv,1OK4nBDmHiHgdNwQStwb8F_stVqqsERJm,1982,2004,23,22,BIOMASS,13.73913043478261,D_1,1,0.022694708746713657,0.022694708746713657,0.02575571816807951,0.02575571816807951,NA
L3-cdr-plantsD-compagnoni.csv,1OK4nBDmHiHgdNwQStwb8F_stVqqsERJm,1982,2004,23,22,BIOMASS,14.565217391304348,D_17,1,0.019742316241976664,0.019742316241976664,0.010998140692772624,0.010998140692772624,NA
L3-cdr-plantsD-compagnoni.csv,1OK4nBDmHiHgdNwQStwb8F_stVqqsERJm,1982,2004,23,22,BIOMASS,14.043478260869565,D_36,1,0.022420411283277427,0.022420411283277427,0.010650077255094028,0.010650077255094028,NA
L3-cdr-plantsD-compagnoni.csv,1OK4nBDmHiHgdNwQStwb8F_stVqqsERJm,1982,2004,23,22,BIOMASS,13.608695652173912,D_38,1,0.01906489033210386,0.01906489033210386,0.007451106142428863,0.007451106142428863,NA
L3-cdr-plantsD-compagnoni.csv,1OK4nBDmHiHgdNwQStwb8F_stVqqsERJm,1982,2004,23,22,BIOMASS,13.347826086956522,D_39,1,0.018408437784816326,0.018408437784816326,0.009047025195083623,0.009047025195083623,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,10.857142857142858,100,1,0.015818341684165446,0.015818341684165446,2.222222222235549e-11,2.222222222235549e-11,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,13.857142857142858,111,1,0.021097315569237007,0.021097315569237007,2.044611672155019e-5,2.044611672155019e-5,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,16.571428571428573,115,1,0.019400413651993652,0.019400413651993652,7.903567238738369e-5,7.903567238738369e-5,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,13.428571428571429,132,1,0.023815059795125163,0.023815059795125163,9.523945579633359e-12,9.523945579633359e-12,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,14.571428571428571,148,1,0.022922055015771547,0.022922055015771547,3.4360746035441123e-07,3.4360746035441123e-07,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,13.142857142857142,164,1,0.016003539929402056,0.016003539929402056,5.555555555545451e-11,5.555555555545451e-11,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,14,171,1,0.031149636911562178,0.031149636911562178,3.4145396802715524e-6,3.4145396802715524e-6,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,13.142857142857142,179,1,0.01612955359857797,0.01612955359857797,1.4433785601147081e-6,1.4433785601147081e-6,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,12.428571428571429,196,1,0.01180501327132378,0.01180501327132378,3.0745711622760404e-6,3.0745711622760404e-6,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,13,199,1,0.01454791380234823,0.01454791380234823,7.958793540804033e-6,7.958793540804033e-6,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,13,207,1,0.025313743790019095,0.025313743790019095,5.537010281536461e-6,5.537010281536461e-6,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,13.857142857142858,212,1,0.02365590100071671,0.02365590100071671,6.076387731924873e-7,6.076387731924873e-7,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,20,219,1,0.06378663982580336,0.06378663982580336,3.042601258201457e-5,3.042601258201457e-5,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,14.285714285714286,223,1,0.026914705206032046,0.026914705206032046,1.9820981598427127e-5,1.9820981598427127e-5,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,14.428571428571429,228,1,0.027989225850497637,0.027989225850497637,4.1270784596703347e-11,4.1270784596703347e-11,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,12.142857142857142,23,1,0.012834573261867599,0.012834573261867599,2.344251788074436e-5,2.344251788074436e-5,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,13.571428571428571,235,1,0.04544163756995497,0.04544163756995497,7.97255854256029e-5,7.97255854256029e-5,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,14.285714285714286,236,1,0.020084222468895515,0.020084222468895515,3.850907549227977e-7,3.850907549227977e-7,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,15.285714285714286,243,1,0.015751102176746752,0.015751102176746752,1.4431636076528973e-6,1.4431636076528973e-6,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,21.714285714285715,254,1,0.07881952336760992,0.07881952336760992,5.442835980725187e-6,5.442835980725187e-6,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,16.285714285714285,255,1,0.028910775308452086,0.028910775308452086,9.47313257893091e-6,9.47313257893091e-6,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,14.142857142857142,36,1,0.016717542875136715,0.016717542875136715,9.218546901799703e-6,9.218546901799703e-6,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,15.142857142857142,39,1,0.025201935627966174,0.025201935627966174,5.455762784718679e-5,5.455762784718679e-5,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,12.142857142857142,4,1,0.019278408711159708,0.019278408711159708,1.3145467319980305e-5,1.3145467319980305e-5,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,12.857142857142858,47,1,0.01713277495177733,0.01713277495177733,3.5427062121213415e-7,3.5427062121213415e-7,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,16.142857142857142,55,1,0.033200365753614465,0.033200365753614465,7.709617873640161e-4,7.709617873640161e-4,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,14.714285714285714,60,1,0.021427103804670042,0.021427103804670042,6.076276371824333e-7,6.076276371824333e-7,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,14.142857142857142,68,1,0.026350548299011067,0.026350548299011067,2.4227279179218053e-6,2.4227279179218053e-6,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,19,7,1,0.03350123868388369,0.03350123868388369,4.224287758859324e-5,4.224287758859324e-5,NA
L3-fce-diatoms-catano.csv,1twY-ZsfAkgQDzxXBhbn074O7lDks2KCT,2005,2011,7,6,PERCENT,20.857142857142858,84,1,0.03908201471021528,0.03908201471021528,2.9025216810249675e-6,2.9025216810249675e-6,NA
L3-and-plants-mtStHelens.csv,18fEHgvT0mcHuiLY1H3h-bOl41wVEcL5S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WARNING: missing column names: OBSERVATION_TYPE, SITE_ID, DATE, VARIABLE_NAME, VARIABLE_UNITS, VALUE for L3-and-plants-mtStHelens.csv | WARNING: data not formatted correctly for L3-and-plants-mtStHelens.csv"
L3-luq-snails-compagnoni.csv,11xfteAue9eXtZeCotUCazUMzXraWXiVt,1991,2017,27,26,COUNT (yearly mean),4.518518518518518,100,1,0.011345150294874344,0.011345150294874344,0.017134337157440394,0.017134337157440394,NA
L3-luq-snails-compagnoni.csv,11xfteAue9eXtZeCotUCazUMzXraWXiVt,1991,2017,27,26,COUNT (yearly mean),6.555555555555555,139,1,0.007098536336186845,0.007098536336186845,0.02262406206315622,0.02262406206315622,NA
L3-luq-snails-compagnoni.csv,11xfteAue9eXtZeCotUCazUMzXraWXiVt,1991,2017,27,26,COUNT (yearly mean),6.074074074074074,142,1,0.0065153394579646655,0.0065153394579646655,0.010892201674433942,0.010892201674433942,NA
L3-luq-snails-compagnoni.csv,11xfteAue9eXtZeCotUCazUMzXraWXiVt,1991,2017,27,26,COUNT (yearly mean),5.111111111111111,145,1,0.008156481999540126,0.008156481999540126,0.019454076416204488,0.019454076416204488,NA
L3-luq-snails-compagnoni.csv,11xfteAue9eXtZeCotUCazUMzXraWXiVt,1991,2017,27,26,COUNT (yearly mean),5.62962962962963,148,1,0.0036337731743884957,0.0036337731743884957,0.003512071302896787,0.003512071302896787,NA
L3-luq-snails-compagnoni.csv,11xfteAue9eXtZeCotUCazUMzXraWXiVt,1991,2017,27,26,COUNT (yearly mean),5.814814814814815,151,1,0.003603206036534292,0.003603206036534292,0.005459706006948098,0.005459706006948098,NA
L3-luq-snails-compagnoni.csv,11xfteAue9eXtZeCotUCazUMzXraWXiVt,1991,2017,27,26,COUNT (yearly mean),5.592592592592593,190,1,0.0059901009054765175,0.0059901009054765175,0.005548726195124755,0.005548726195124755,NA
L3-luq-snails-compagnoni.csv,11xfteAue9eXtZeCotUCazUMzXraWXiVt,1991,2017,27,26,COUNT (yearly mean),5.851851851851852,193,1,0.0034363736033011685,0.0034363736033011685,0.0051614398803949335,0.0051614398803949335,NA
L3-luq-snails-compagnoni.csv,11xfteAue9eXtZeCotUCazUMzXraWXiVt,1991,2017,27,26,COUNT (yearly mean),5.111111111111111,196,1,0.008576545011443396,0.008576545011443396,0.015387310531236098,0.015387310531236098,NA
L3-luq-snails-compagnoni.csv,11xfteAue9eXtZeCotUCazUMzXraWXiVt,1991,2017,27,26,COUNT (yearly mean),4.481481481481482,199,1,0.011039063514751856,0.011039063514751856,0.02118894084463376,0.02118894084463376,NA
L3-luq-snails-compagnoni.csv,11xfteAue9eXtZeCotUCazUMzXraWXiVt,1991,2017,27,26,COUNT (yearly mean),4.925925925925926,202,1,0.00621217237422201,0.00621217237422201,0.01887336652672753,0.01887336652672753,NA
L3-luq-snails-compagnoni.csv,11xfteAue9eXtZeCotUCazUMzXraWXiVt,1991,2017,27,26,COUNT (yearly mean),4.037037037037037,241,1,0.008316031046242596,0.008316031046242596,0.03483783469361998,0.03483783469361998,NA
L3-luq-snails-compagnoni.csv,11xfteAue9eXtZeCotUCazUMzXraWXiVt,1991,2017,27,26,COUNT (yearly mean),4.2592592592592595,244,1,0.007642089284181907,0.007642089284181907,0.02567494595515052,0.02567494595515052,NA
L3-luq-snails-compagnoni.csv,11xfteAue9eXtZeCotUCazUMzXraWXiVt,1991,2017,27,26,COUNT (yearly mean),4.296296296296297,247,1,0.00802328204640143,0.00802328204640143,0.02629071485671799,0.02629071485671799,NA
L3-luq-snails-compagnoni.csv,11xfteAue9eXtZeCotUCazUMzXraWXiVt,1991,2017,27,26,COUNT (yearly mean),6.518518518518518,250,1,0.006503510258528616,0.006503510258528616,0.01402452384794828,0.01402452384794828,NA
L3-luq-snails-compagnoni.csv,11xfteAue9eXtZeCotUCazUMzXraWXiVt,1991,2017,27,26,COUNT (yearly mean),4.592592592592593,253,1,0.008914217502174453,0.008914217502174453,0.023077841584937236,0.023077841584937236,NA
